customer_id,age,gender,income,region,purchase_amount,calculated_clv,clv_tier
9435,47,Male,82448.36,"Region XII",4929.51,66548.39,Platinum
8768,38,Female,80968.33,"Region III",4929.19,66544.07,Platinum
7274,19,Female,77174.88,"Region VIII",4926.52,66508.02,Platinum
7933,71,Female,61657.16,"Region XIII",4750.44,66506.16,Platinum
4198,36,Male,98831.48,"Region IV-B",4925.42,66493.17,Platinum
4259,39,Other,86219.13,"Region IV-A",4924.06,66474.81,Platinum
3486,23,Female,94594.51,"Region X",4922.38,66452.13,Platinum
7599,59,Male,62292.46,"Region XIII",4745.59,66438.26,Platinum
5821,26,Female,77367.52,"Region V",4921.30,66437.55,Platinum
9379,43,Male,74909.33,NCR,4919.93,66419.06,Platinum
7758,48,Female,83453.88,CAR,4919.67,66415.55,Platinum
9776,44,Other,95093.19,"Region I",4918.42,66398.67,Platinum
9272,31,Male,90174.40,"Region I",4913.30,66329.55,Platinum
8351,22,Female,79523.19,CAR,4909.74,66281.49,Platinum
7854,34,Other,92328.89,"Region IV-A",4908.56,66265.56,Platinum
4839,39,Male,81620.41,"Region VI",4907.04,66245.04,Platinum
3719,39,Other,96297.40,"Region IV-B",4905.38,66222.63,Platinum
8413,36,Female,93888.94,BARMM,4905.01,66217.64,Platinum
3989,49,Male,79181.79,"Region IX",4903.77,66200.90,Platinum
8407,49,Male,74207.35,"Region XII",4900.79,66160.67,Platinum
1567,20,Male,82824.65,"Region VI",4898.56,66130.56,Platinum
8759,61,Other,68349.44,"Region IV-B",4721.33,66098.62,Platinum
675,42,Other,97840.27,"Region IV-B",4895.63,66091.01,Platinum
8917,24,Female,80603.24,"Region IX",4893.86,66067.11,Platinum
4402,38,Male,94972.34,"Region I",4893.58,66063.33,Platinum
6069,47,Other,96539.62,"Region XI",4893.43,66061.31,Platinum
3980,41,Female,92600.80,"Region IV-A",4892.94,66054.69,Platinum
4649,34,Other,87728.48,"Region VI",4890.10,66016.35,Platinum
6189,41,Female,73607.66,"Region V",4889.45,66007.58,Platinum
3895,46,Female,77069.21,"Region XII",4888.05,65988.68,Platinum
5011,70,Female,65471.24,"Region X",4712.27,65971.78,Platinum
5875,19,Other,77065.40,"Region XII",4886.19,65963.57,Platinum
9146,37,Female,84774.03,CAR,4885.45,65953.58,Platinum
1748,29,Male,88726.29,"Region I",4882.33,65911.46,Platinum
353,23,Male,85010.90,CAR,4880.89,65892.02,Platinum
2653,32,Female,95767.06,"Region I",4880.25,65883.38,Platinum
2827,47,Female,73458.45,"Region VIII",4880.01,65880.14,Platinum
65,23,Other,70837.78,NCR,4879.53,65873.66,Platinum
2483,30,Male,80372.98,CAR,4877.63,65848.01,Platinum
4168,46,Male,96144.06,BARMM,4871.63,65767.01,Platinum
5258,23,Male,94369.36,"Region VII",4869.26,65735.01,Platinum
7898,42,Other,79058.66,"Region V",4864.00,65664.00,Platinum
6258,30,Male,85186.85,"Region IV-A",4861.66,65632.41,Platinum
9304,77,Other,60721.25,"Region I",4682.50,65555.00,Platinum
9011,29,Other,93706.70,BARMM,4855.48,65548.98,Platinum
6553,41,Male,92245.33,BARMM,4852.84,65513.34,Platinum
2963,20,Female,78219.53,NCR,4852.57,65509.70,Platinum
6541,24,Male,80377.74,"Region III",4851.54,65495.79,Platinum
3631,45,Female,95163.31,"Region IV-B",4850.73,65484.86,Platinum
2232,34,Female,87622.67,"Region X",4847.89,65446.52,Platinum
1104,33,Other,72932.14,"Region XI",4847.79,65445.17,Platinum
4877,62,Female,68997.01,"Region II",4674.28,65439.92,Platinum
9948,33,Other,82276.22,"Region III",4846.91,65433.29,Platinum
5279,26,Male,86812.74,CAR,4845.54,65414.79,Platinum
8651,73,Other,67389.26,"Region I",4671.99,65407.86,Platinum
3250,68,Male,64129.31,BARMM,4665.94,65323.16,Platinum
7617,31,Female,85713.66,"Region IX",4834.99,65272.37,Platinum
1158,30,Female,75629.18,"Region II",4834.02,65259.27,Platinum
7234,43,Other,89367.01,"Region XIII",4832.60,65240.10,Platinum
4608,33,Other,77324.11,"Region VIII",4830.24,65208.24,Platinum
4432,69,Female,69146.53,BARMM,4657.23,65201.22,Platinum
4551,38,Other,81323.86,CAR,4829.49,65198.12,Platinum
4816,44,Female,80129.70,"Region IX",4827.99,65177.87,Platinum
292,42,Other,79153.32,"Region V",4827.47,65170.85,Platinum
9027,23,Male,84924.73,"Region VI",4826.81,65161.94,Platinum
9658,73,Male,67168.91,BARMM,4653.83,65153.62,Platinum
8696,23,Male,84493.11,"Region VI",4824.31,65128.19,Platinum
4265,28,Male,97841.97,"Region VII",4818.34,65047.59,Platinum
1590,19,Other,91071.68,"Region VII",4817.66,65038.41,Platinum
1718,48,Female,73790.80,"Region II",4816.07,65016.95,Platinum
9204,56,Other,64824.87,BARMM,4644.01,65016.14,Platinum
7371,63,Other,65449.06,"Region I",4642.67,64997.38,Platinum
8270,46,Male,81757.87,"Region XII",4813.39,64980.77,Platinum
3878,37,Male,99066.36,"Region IV-B",4812.35,64966.73,Platinum
8889,25,Female,76871.57,"Region XII",4811.26,64952.01,Platinum
8936,37,Other,80276.25,"Region IX",4807.04,64895.04,Platinum
6209,58,Male,61757.01,"Region XIII",4635.33,64894.62,Platinum
2757,54,Other,68282.90,"Region VII",4629.71,64815.94,Platinum
2157,46,Female,82146.64,"Region IX",4799.04,64787.04,Platinum
7489,21,Female,73557.78,"Region V",4796.31,64750.19,Platinum
6122,44,Female,70830.18,"Region II",4794.84,64730.34,Platinum
893,22,Female,84217.27,"Region III",4794.07,64719.95,Platinum
8231,26,Male,77469.07,"Region VIII",4784.02,64584.27,Platinum
5475,55,Female,68987.91,"Region XI",4613.01,64582.14,Platinum
9408,34,Male,87436.75,"Region IV-A",4783.34,64575.09,Platinum
4104,44,Male,80473.75,"Region III",4780.55,64537.43,Platinum
5518,73,Other,67001.71,"Region VII",4609.69,64535.66,Platinum
6625,42,Male,83529.92,"Region VI",4777.12,64491.12,Platinum
2015,37,Other,80065.38,NCR,4776.79,64486.67,Platinum
9376,73,Other,67648.86,"Region VII",4596.30,64348.20,Platinum
748,25,Female,76590.57,"Region XII",4763.33,64304.96,Platinum
5265,25,Male,76570.76,"Region VIII",4757.18,64221.93,Platinum
3048,59,Female,67231.67,"Region VII",4586.06,64204.84,Platinum
5449,34,Other,87408.27,CAR,4755.12,64194.12,Platinum
3127,33,Male,82220.92,CAR,4754.93,64191.56,Platinum
4677,42,Male,98071.62,"Region I",4752.52,64159.02,Platinum
6550,64,Female,61071.49,"Region X",4579.89,64118.46,Platinum
790,75,Male,68857.65,"Region IV-B",4579.44,64112.16,Platinum
6072,34,Other,78124.06,"Region VIII",4748.85,64109.48,Platinum
9125,23,Male,94310.65,BARMM,4748.77,64108.40,Platinum
3137,48,Female,83027.99,CAR,4748.61,64106.24,Platinum
7501,37,Male,90022.20,"Region XIII",4747.91,64096.79,Platinum
8942,45,Male,85757.04,"Region VI",4743.83,64041.71,Platinum
4780,72,Female,61621.66,"Region VI",4573.52,64029.28,Platinum
9722,23,Female,94097.58,"Region IV-A",4738.93,63975.56,Platinum
6405,29,Male,79496.44,NCR,4737.92,63961.92,Platinum
6318,67,Female,63228.77,"Region I",4568.54,63959.56,Platinum
4448,24,Other,90015.67,"Region XIII",4734.38,63914.13,Platinum
7196,59,Other,62217.57,"Region I",4559.80,63837.20,Platinum
9268,30,Male,70799.14,"Region II",4724.27,63777.65,Platinum
2756,31,Other,71076.90,"Region XI",4717.92,63691.92,Platinum
4367,43,Other,70353.86,"Region IV-B",4716.08,63667.08,Platinum
2201,41,Male,92431.96,"Region VII",4713.30,63629.55,Platinum
3023,32,Other,72131.09,"Region XI",4712.44,63617.94,Platinum
432,44,Male,89885.79,"Region IV-A",4711.58,63606.33,Platinum
9573,40,Female,72645.77,"Region XI",4711.20,63601.20,Platinum
7838,39,Female,96037.60,"Region VII",4707.60,63552.60,Platinum
5650,24,Female,85527.65,"Region III",4707.38,63549.63,Platinum
7989,26,Male,82274.60,"Region III",4706.88,63542.88,Platinum
4848,47,Other,82612.25,"Region VI",4700.68,63459.18,Platinum
6145,31,Other,85401.35,CAR,4700.64,63458.64,Platinum
1510,28,Female,73756.38,"Region II",4699.74,63446.49,Platinum
8890,63,Male,69711.95,"Region XI",4531.18,63436.52,Platinum
9784,76,Male,64367.87,"Region X",4530.16,63422.24,Platinum
5352,43,Other,79266.57,"Region XII",4696.84,63407.34,Platinum
7992,64,Other,60931.13,"Region XIII",4525.75,63360.50,Platinum
4891,18,Male,85761.27,"Region IX",4691.10,63329.85,Platinum
8974,33,Other,72297.94,"Region IV-B",4690.12,63316.62,Platinum
3786,18,Female,95187.30,BARMM,4689.87,63313.25,Platinum
4135,42,Other,88058.90,"Region XIII",4689.09,63302.72,Platinum
5168,71,Female,65706.72,"Region I",4517.32,63242.48,Platinum
4939,41,Male,78104.89,"Region III",4682.37,63212.00,Platinum
919,47,Female,92094.75,"Region I",4681.41,63199.04,Platinum
496,29,Other,93726.61,"Region VII",4678.32,63157.32,Platinum
6317,38,Female,94701.54,"Region VII",4674.52,63106.02,Platinum
3706,41,Male,87901.09,"Region IX",4672.71,63081.59,Platinum
1512,27,Female,77633.35,"Region XII",4670.37,63050.00,Platinum
2328,36,Female,70204.25,"Region XI",4670.12,63046.62,Platinum
8429,44,Female,71138.12,"Region II",4669.58,63039.33,Platinum
6868,33,Other,72308.12,"Region XI",4669.54,63038.79,Platinum
6440,42,Other,74057.26,"Region II",4667.88,63016.38,Platinum
5297,38,Female,76128.52,"Region VIII",4664.56,62971.56,Platinum
9612,52,Male,66948.91,BARMM,4497.06,62958.84,Platinum
3175,34,Other,96929.07,BARMM,4663.16,62952.66,Platinum
6197,72,Female,66477.05,"Region X",4492.14,62889.96,Platinum
7773,21,Female,78137.67,"Region VIII",4655.65,62851.28,Platinum
7194,40,Other,77239.92,"Region V",4654.07,62829.95,Platinum
2908,36,Other,88543.51,CAR,4648.69,62757.32,Platinum
2842,66,Other,66720.13,"Region X",4476.84,62675.76,Platinum
5219,22,Female,93358.85,"Region IV-A",4638.65,62621.78,Platinum
7984,27,Male,77619.64,"Region VIII",4636.66,62594.91,Platinum
2962,32,Other,85757.55,"Region VI",4635.91,62584.79,Platinum
6066,26,Other,72263.31,BARMM,4634.94,62571.69,Platinum
4537,58,Female,61166.05,"Region IV-A",4458.50,62419.00,Platinum
4753,47,Other,96442.22,"Region X",4623.05,62411.18,Platinum
2591,74,Male,67773.73,BARMM,4455.51,62377.14,Platinum
2459,68,Female,63995.64,"Region I",4455.01,62370.14,Platinum
6205,18,Other,71197.99,"Region II",4619.53,62363.66,Platinum
3526,39,Male,95823.56,"Region X",4619.32,62360.82,Platinum
4234,36,Male,74709.90,"Region VIII",4616.33,62320.46,Platinum
7700,54,Other,68407.53,"Region VII",4451.13,62315.82,Platinum
5323,68,Female,63896.23,"Region I",4448.61,62280.54,Platinum
5744,30,Male,94354.88,"Region X",4613.20,62278.20,Platinum
1249,38,Other,80703.65,"Region IX",4611.82,62259.57,Platinum
968,38,Female,85167.79,"Region VI",4611.58,62256.33,Platinum
1680,36,Female,88731.86,"Region IV-A",4610.61,62243.24,Platinum
7816,47,Female,72505.06,"Region II",4610.36,62239.86,Platinum
7597,23,Female,75048.33,"Region XI",4604.94,62166.69,Platinum
7004,69,Other,64447.02,"Region VII",4437.87,62130.18,Platinum
938,19,Female,77228.93,NCR,4600.77,62110.40,Platinum
6650,29,Male,97949.11,BARMM,4599.40,62091.90,Platinum
8297,22,Male,97901.67,"Region XI",4598.72,62082.72,Platinum
3332,26,Female,86425.72,"Region III",4598.38,62078.13,Platinum
8240,19,Other,81550.18,CAR,4596.21,62048.84,Platinum
8136,23,Female,70171.99,"Region VII",4595.95,62045.33,Platinum
2854,37,Female,94028.78,BARMM,4593.48,62011.98,Platinum
9999,65,Other,61856.12,"Region XIII",4428.78,62002.92,Platinum
9766,53,Other,67272.37,"Region I",4428.09,61993.26,Platinum
7666,28,Male,87946.75,"Region VI",4591.11,61979.99,Platinum
5719,68,Female,63462.07,"Region I",4426.34,61968.76,Platinum
1260,34,Male,77925.02,"Region XII",4588.46,61944.21,Platinum
4175,19,Male,90893.24,"Region XIII",4586.85,61922.48,Platinum
8680,24,Other,90023.54,"Region XIII",4583.86,61882.11,Platinum
5811,49,Other,93359.04,"Region VII",4583.60,61878.60,Platinum
6108,45,Male,90424.32,"Region X",4583.38,61875.63,Platinum
1852,38,Male,94941.57,"Region I",4581.62,61851.87,Platinum
2725,32,Male,76446.79,"Region XII",4581.42,61849.17,Platinum
5318,69,Male,69212.24,"Region I",4417.73,61848.22,Platinum
8468,55,Female,68727.89,"Region XI",4417.66,61847.24,Platinum
1550,64,Other,65784.00,"Region X",4409.86,61738.04,Platinum
5484,19,Other,86370.59,"Region XIII",4570.93,61707.56,Platinum
504,51,Male,65789.34,"Region IV-A",4404.67,61665.38,Platinum
3480,30,Female,84935.42,"Region IX",4567.14,61656.39,Platinum
4976,77,Female,65212.63,"Region VII",4401.53,61621.42,Platinum
6629,48,Female,73790.31,"Region VIII",4562.59,61594.97,Platinum
8760,33,Female,91703.50,"Region VI",4561.40,61578.90,Platinum
9949,55,Other,68765.26,"Region I",4396.02,61544.28,Platinum
3636,41,Other,73643.48,"Region VIII",4558.01,61533.14,Platinum
9782,20,Male,77371.32,"Region II",4557.02,61519.77,Platinum
9800,23,Other,93850.21,"Region I",4556.44,61511.94,Platinum
9002,20,Male,86904.89,"Region IX",4556.43,61511.81,Platinum
6630,65,Female,61604.94,CAR,4387.93,61431.02,Platinum
670,44,Male,94163.81,"Region VII",4550.20,61427.70,Platinum
475,63,Male,60406.73,"Region IV-A",4387.45,61424.30,Platinum
2480,49,Female,74469.89,"Region II",4549.84,61422.84,Platinum
9928,33,Male,72702.76,"Region VIII",4546.61,61379.24,Platinum
9860,19,Other,86651.95,"Region III",4541.75,61313.63,Platinum
580,33,Other,91708.40,"Region X",4541.69,61312.82,Platinum
2515,27,Other,96612.47,"Region X",4540.38,61295.13,Platinum
6974,19,Male,96050.92,"Region I",4540.00,61290.00,Platinum
5300,68,Female,63362.01,"Region I",4372.37,61213.18,Platinum
4522,40,Female,86501.64,CAR,4528.23,61131.11,Platinum
4851,19,Male,76763.93,"Region II",4528.14,61129.89,Platinum
958,34,Other,92238.70,"Region X",4524.53,61081.16,Platinum
9137,36,Female,84002.91,CAR,4523.56,61068.06,Platinum
1795,30,Male,89194.35,"Region VI",4523.20,61063.20,Platinum
4691,19,Female,71976.74,"Region IV-B",4519.23,61009.61,Platinum
4636,37,Male,84783.94,"Region IX",4517.68,60988.68,Platinum
5020,19,Female,95764.43,BARMM,4516.36,60970.86,Platinum
7822,41,Female,96817.08,BARMM,4514.43,60944.81,Platinum
5065,31,Male,90252.73,"Region VI",4512.97,60925.10,Platinum
4398,23,Male,88949.74,"Region IV-A",4511.64,60907.14,Platinum
4947,35,Male,78736.82,"Region XII",4509.56,60879.06,Platinum
823,44,Female,84940.36,"Region III",4505.66,60826.41,Platinum
1854,63,Female,60049.41,"Region IX",4341.89,60786.46,Platinum
5154,44,Other,84703.99,"Region IX",4502.23,60780.11,Platinum
7354,32,Male,81495.58,"Region IX",4494.50,60675.75,Platinum
6534,56,Other,60140.18,"Region IX",4332.69,60657.66,Platinum
4001,39,Female,99941.72,"Region XI",4492.52,60649.02,Platinum
7967,52,Other,66836.14,"Region VII",4331.51,60641.14,Platinum
528,28,Female,87820.65,"Region XIII",4491.12,60630.12,Platinum
123,27,Female,91568.83,"Region I",4489.69,60610.82,Platinum
6028,70,Male,69480.36,"Region I",4327.60,60586.40,Platinum
1661,19,Female,76572.27,"Region VIII",4486.43,60566.81,Platinum
9904,42,Male,88421.95,"Region IX",4484.77,60544.40,Platinum
3620,46,Female,81419.39,"Region IX",4483.43,60526.31,Platinum
6206,39,Other,76769.63,"Region XI",4483.12,60522.12,Platinum
9015,40,Other,91558.69,"Region I",4482.56,60514.56,Platinum
210,21,Other,92606.89,"Region I",4481.57,60501.20,Platinum
4245,42,Female,78751.95,"Region VIII",4481.53,60500.66,Platinum
6379,65,Other,66244.02,"Region I",4320.78,60490.92,Platinum
6513,35,Female,87931.34,"Region IV-A",4479.38,60471.63,Platinum
1970,48,Other,97355.87,"Region I",4479.15,60468.53,Platinum
8374,65,Other,65914.58,"Region X",4316.65,60433.10,Platinum
7290,22,Male,74115.61,NCR,4472.18,60374.43,Platinum
5357,44,Female,84518.67,"Region XII",4469.51,60338.39,Platinum
4714,19,Female,85990.32,CAR,4468.80,60328.80,Platinum
882,46,Other,81189.27,"Region V",4463.24,60253.74,Platinum
2836,36,Female,88364.33,"Region IV-A",4460.26,60213.51,Platinum
934,31,Male,70754.94,"Region VII",4456.26,60159.51,Platinum
3303,40,Other,72616.31,"Region VIII",4456.08,60157.08,Platinum
1766,18,Other,80766.06,"Region IX",4455.83,60153.71,Platinum
1865,33,Female,96235.01,"Region I",4452.32,60106.32,Platinum
5281,34,Male,73314.73,"Region VIII",4449.47,60067.85,Platinum
9990,47,Male,72643.31,"Region IV-B",4446.45,60027.08,Platinum
8787,77,Female,64738.30,"Region VII",4282.04,59948.56,Platinum
8384,19,Male,90667.48,"Region XIII",4437.44,59905.44,Platinum
5329,55,Female,63691.01,"Region VI",4276.27,59867.78,Platinum
7581,53,Female,67316.63,"Region X",4273.04,59822.56,Platinum
8978,64,Male,65198.45,"Region VII",4272.87,59820.18,Platinum
2151,39,Other,71555.38,"Region VII",4429.67,59800.55,Platinum
6611,48,Male,92437.92,"Region IV-A",4428.93,59790.56,Platinum
4214,70,Female,69317.92,BARMM,4267.80,59749.20,Platinum
6517,24,Male,80209.18,"Region III",4424.88,59735.88,Platinum
8169,72,Male,61466.60,CAR,4265.46,59716.44,Platinum
7828,43,Other,74530.16,"Region II",4422.04,59697.54,Platinum
3331,62,Other,68833.46,BARMM,4264.08,59697.12,Platinum
4338,21,Female,92164.50,"Region IV-A",4421.84,59694.84,Platinum
608,70,Male,64771.88,"Region IV-A",4262.51,59675.14,Platinum
582,35,Other,78187.49,"Region VIII",4420.29,59673.92,Platinum
9176,51,Other,60801.21,"Region IV-A",4259.79,59637.06,Platinum
230,39,Female,81274.20,"Region III",4414.80,59599.80,Platinum
6603,33,Other,81706.37,"Region III",4414.75,59599.13,Platinum
8789,66,Other,66699.44,"Region X",4255.52,59577.28,Platinum
8673,53,Male,62794.55,"Region X",4253.52,59549.28,Platinum
2582,33,Male,76971.46,"Region XI",4409.02,59521.77,Platinum
9720,48,Male,78356.83,"Region VIII",4408.79,59518.67,Platinum
9657,48,Male,73447.22,"Region XI",4407.07,59495.45,Platinum
4452,36,Female,93693.01,"Region VII",4401.29,59417.42,Platinum
5529,26,Other,91391.71,"Region VI",4392.92,59304.42,Platinum
3437,29,Other,84025.29,"Region V",4390.64,59273.64,Platinum
1352,67,Male,67288.28,"Region I",4231.10,59235.40,Platinum
9879,27,Female,91574.07,CAR,4387.21,59227.34,Platinum
8060,32,Male,71424.75,"Region II",4386.41,59216.54,Platinum
4434,30,Female,74752.31,"Region VIII",4385.75,59207.63,Platinum
1625,36,Male,98133.28,"Region IV-B",4385.46,59203.71,Platinum
6965,33,Female,86290.92,"Region IX",4385.23,59200.61,Platinum
8803,36,Other,93568.45,"Region IV-A",4383.56,59178.06,Platinum
2884,36,Male,79442.68,"Region V",4379.30,59120.55,Platinum
2522,44,Male,99202.23,"Region I",4375.31,59066.69,Platinum
4381,24,Male,80230.55,"Region III",4370.39,59000.27,Platinum
5746,60,Male,62782.19,"Region VI",4212.43,58974.02,Platinum
2510,31,Female,94287.03,"Region I",4366.83,58952.21,Platinum
2537,32,Male,80960.83,"Region VIII",4363.64,58909.14,Platinum
278,31,Male,85252.10,"Region XII",4359.91,58858.79,Platinum
1459,29,Male,97795.62,BARMM,4359.50,58853.25,Platinum
2090,56,Female,64631.63,"Region VI",4202.90,58840.60,Platinum
8931,58,Other,61047.85,"Region IX",4202.54,58835.56,Platinum
6746,33,Other,72024.60,"Region XI",4357.10,58820.85,Platinum
2871,37,Other,70050.36,"Region I",4356.07,58806.95,Platinum
5546,31,Female,90012.51,"Region XIII",4354.43,58784.81,Platinum
428,41,Other,87389.98,"Region XIII",4354.40,58784.40,Platinum
799,23,Female,93487.64,"Region X",4353.73,58775.36,Platinum
3346,26,Female,90887.67,CAR,4352.35,58756.73,Platinum
2498,18,Other,71404.19,"Region VII",4349.52,58718.52,Platinum
3859,47,Female,91629.56,CAR,4348.27,58701.65,Platinum
2957,44,Female,79950.57,NCR,4345.84,58668.84,Platinum
3124,18,Female,75881.33,NCR,4344.83,58655.21,Platinum
3369,35,Female,83362.92,"Region V",4344.60,58652.10,Platinum
5302,56,Female,60029.11,"Region IV-A",4186.15,58606.10,Platinum
9410,65,Male,61435.53,"Region IV-A",4185.02,58590.28,Platinum
4100,36,Female,84116.58,CAR,4338.28,58566.78,Platinum
5245,29,Male,78575.40,NCR,4337.72,58559.22,Platinum
7553,77,Female,60049.47,"Region IV-A",4182.55,58555.70,Platinum
5354,21,Male,77790.72,"Region II",4334.19,58511.57,Platinum
3082,22,Female,97521.71,BARMM,4334.07,58509.95,Platinum
4738,36,Male,88875.64,"Region XIII",4329.86,58453.11,Platinum
7811,58,Other,61363.45,"Region IX",4174.26,58439.64,Platinum
9998,26,Female,71778.26,"Region II",4327.12,58416.12,Platinum
1344,21,Female,92138.06,"Region IV-A",4324.63,58382.51,Platinum
2440,47,Female,82047.56,"Region IX",4322.55,58354.43,Platinum
7923,29,Male,93263.52,"Region IV-A",4317.19,58282.07,Platinum
5115,40,Female,91638.01,"Region X",4314.28,58242.78,Platinum
773,30,Other,93533.61,"Region VI",4312.66,58220.91,Platinum
62,46,Male,85725.38,"Region VI",4311.21,58201.34,Platinum
2238,36,Other,97948.75,BARMM,4308.61,58166.24,Platinum
3327,37,Male,70170.54,BARMM,4304.44,58109.94,Platinum
7727,26,Female,81844.49,NCR,4302.17,58079.30,Platinum
2228,22,Other,93200.99,"Region I",4295.22,57985.47,Platinum
2037,26,Female,91037.10,CAR,4294.18,57971.43,Platinum
7414,29,Male,92932.05,"Region IV-A",4293.33,57959.96,Platinum
8742,32,Other,95029.69,"Region VII",4292.98,57955.23,Platinum
3926,46,Male,95463.77,"Region XIII",4287.30,57878.55,Platinum
1615,76,Male,68945.20,"Region IV-B",4133.09,57863.26,Platinum
